branch,shift_sessions,log_loss,brier_score,roc_auc,accuracy,logloss_improvement_vs_baseline,brier_improvement_vs_baseline
cycle,217,0.6915721334476733,0.249231678930764,0.5076392181655339,0.5292620865139949,0.0009128535963703,0.0004417378135364
cycle,218,0.6891795991465615,0.2480429230025874,0.5218639692323903,0.5470737913486005,0.0033053878974822,0.001630493741713
cycle,219,0.6910787534833079,0.2489601339234503,0.5141193825404352,0.5419847328244275,0.0014062335607357,0.0007132828208501
cycle,220,0.6917121260086542,0.2492790012030119,0.5033717928454771,0.5572519083969466,0.0007728610353895,0.0003944155412885
cycle,221,0.6917887623389436,0.2493240695599671,0.5001580527896317,0.5470737913486005,0.0006962247051001,0.0003493471843333
cycle,222,0.6923042160897265,0.2495860810306683,0.4944681523628892,0.5267175572519084,0.0001807709543172,8.733571363211956e-05
cycle,223,0.6924742916089022,0.2496670636476049,0.4979189716031821,0.5368956743002544,1.0695435141538924e-05,6.353096695527194e-06
cycle,224,0.6924242026591539,0.249629120747185,0.5015541857647121,0.5165394402035624,6.078438488976712e-05,4.429599711541776e-05
cycle,225,0.6947389612293583,0.2507858643825361,0.4834044570886676,0.4936386768447837,-0.0022539741853145,-0.0011124476382357
cycle,226,0.6967512168461385,0.2517959188348638,0.4679679679679679,0.4961832061068702,-0.0042662298020947,-0.0021225020905634
cycle,227,0.6941771758829474,0.2505262720521398,0.4861440387756177,0.5114503816793893,-0.0016921888389036,-0.0008528553078393
cycle,228,0.6948083664446557,0.2508287524308055,0.4864338022232758,0.4987277353689567,-0.002323379400612,-0.0011553356865051
cycle,229,0.6931709436536072,0.2500135521480295,0.4950213371266003,0.5089058524173028,-0.0006859566095634,-0.000340135403729
